date	temperature	sports_drink	soda	bottled_water	fruit_juice
2016/4/19	16.2	0.664680901	0.881721486	0.943032265	0.976386257
2016/4/20	14.9	0.676923804	0.83906948	0.876027973	0.914104115
2016/4/21	16.5	0.57509244	0.854000834	0.857071038	0.915833498
2016/4/22	17.3	0.632085523	0.965960506	0.913626284	0.997076291
2016/4/23	17.9	0.952962974	1.116499048	0.987614187	1.041781089
2016/4/24	15.7	0.760702886	1.004709741	0.97459734	0.941990258
2016/4/25	18.1	0.667733116	0.958248908	0.935175149	0.975967448
2016/4/26	19.2	0.836184143	1.148277202	1.064946855	1.138870074
2016/4/27	18.1	0.696549981	1.14254761	0.98371039	1.01535297
2016/4/28	14.4	0.548891958	0.885868465	0.772509751	0.784685279
2016/4/29	15.8	0.608192786	0.911808368	0.768530056	0.936374223
2016/4/30	16	0.815147161	1.096356862	0.888210108	0.974968328
2016/5/1	18.2	1.077956818	1.390768992	1.163467711	1.186595736
2016/5/2	17.4	0.872976871	1.193695378	1.034611416	1.032171378
2016/5/3	20.4	1.043589636	1.500990974	1.125180393	1.085100805
2016/5/4	22.1	0.9525629	1.375466668	1.094217382	1.096612624
2016/5/5	22.1	1.442718406	1.687343172	1.32836304	1.338127479
2016/5/6	18.1	0.847288188	1.273621651	1.068750797	1.009058767
2016/5/7	21.2	1.055371468	1.164138117	0.971328828	1.216773659
2016/5/8	21.3	1.132184992	1.410248623	1.133531991	1.159845762
2016/5/9	18.5	0.714069646	1.106200998	1.027169274	0.95190665
2016/5/10	18.4	0.642222312	0.99297407	0.820637221	1.010087696
2016/5/11	21.4	0.797906962	1.145410628	0.958338012	1.104434485
2016/5/12	21.7	0.989581291	1.349211688	1.105938422	1.292957066
2016/5/13	21.2	1.03514568	1.421056994	1.210636353	1.29853747
2016/5/14	19.8	1.431186628	1.625593187	1.435457776	1.294468106
2016/5/15	17.6	1.24950946	1.435883655	1.239874211	1.243139751
2016/5/16	19	0.80643128	1.173897616	1.032229501	1.077009655
2016/5/17	18.3	0.599306828	0.925730022	0.885563601	0.920476772
2016/5/18	20	0.827333984	1.077523004	0.974722344	1.229832358
2016/5/19	19.3	1.020609833	1.352598249	1.165635596	1.170589674
2016/5/20	17.2	0.818280991	1.186410257	1.070223177	1.148200405
2016/5/21	19.1	1.211079037	1.337146422	1.137429723	1.321990309
2016/5/22	22.4	1.500665769	1.592973476	1.352226161	1.334524946
2016/5/23	23.5	1.301732552	1.465313574	1.313164923	1.35193576
2016/5/24	23.4	1.22144176	1.412406274	1.295875899	1.371630925
2016/5/25	22.2	1.025979303	1.336268653	1.160699922	1.215635095
2016/5/26	23	0.90416626	1.319137604	1.075068661	1.249859177
2016/5/27	19.4	0.945334862	1.180739873	0.973307767	1.054557883
2016/5/28	19.3	0.916354745	1.152289276	1.021123572	1.193807127
2016/5/29	21.7	1.294085503	1.352182319	1.197139758	1.27969449
2016/5/30	17.4	0.776935182	1.065027752	0.989089491	0.904170631
2016/5/31	20.4	0.728389549	1.025116139	0.906059837	1.062370994
2016/6/1	21.5	0.921606231	1.317707463	1.121662922	1.214661349
2016/6/2	20.7	0.945046761	1.295808772	1.007121404	1.223753445
2016/6/3	19.4	0.968860577	1.363950807	1.094543054	1.269940785
2016/6/4	21.7	1.15392097	1.426561864	1.144047274	1.30934616
2016/6/5	19.3	1.003998133	1.300206709	1.118843526	1.120903212
2016/6/6	20	0.827570836	1.194220878	1.030867899	1.173845652
2016/6/7	19.6	0.699242148	1.087737118	0.954469551	1.07796426
2016/6/8	21.9	0.910315262	1.218734262	1.057365425	1.270210798
2016/6/9	21.2	0.872829769	1.272490247	1.075593832	1.139912265
2016/6/10	23.5	1.114799962	1.439946672	1.202115836	1.406711025
2016/6/11	23.5	1.702352643	1.690272662	1.433226869	1.536146916
2016/6/12	23.9	1.605647567	1.739504965	1.446054345	1.465737395
2016/6/13	19.8	0.853825725	1.151212582	1.047932669	0.950576709
2016/6/14	22.2	0.913650244	1.119084554	0.954925181	1.173818325
2016/6/15	20.8	0.846768831	1.205846995	0.974359245	1.117948788
2016/6/16	22.1	0.882465772	1.191273536	0.993962832	1.112673071
2016/6/17	24.2	1.218878676	1.444092275	1.226044768	1.424041368
2016/6/18	26.7	1.902180188	1.829662913	1.623564644	1.774461479
2016/6/19	24.3	1.80649875	1.739204203	1.456707921	1.489766006
2016/6/20	24.3	1.333613278	1.484105969	1.31764175	1.448913859
2016/6/21	22.7	1.17271792	1.383957939	1.149736324	1.295157171
2016/6/22	22.7	1.010648709	1.299880277	1.086720367	1.279239811
2016/6/23	23	0.942512536	1.254206088	1.071429747	1.190002085
2016/6/24	22.7	0.983253605	1.32465339	1.075334813	1.332458032
2016/6/25	25.4	1.416522847	1.486798367	1.291675737	1.500193622
2016/6/26	25.5	1.785502853	1.846993806	1.621424038	1.572867678
2016/6/27	24.4	1.420779956	1.599786821	1.412987806	1.429971022
2016/6/28	19.1	0.991648776	1.183480904	1.077546274	1.215910377
2016/6/29	21.5	0.998485317	1.151186931	0.994908068	1.154181641
2016/6/30	23	1.095825241	1.319718199	1.111810465	1.344874115
2016/7/1	25.6	1.453339798	1.54015426	1.403499139	1.565041866
2016/7/2	27	2.19083769	1.82109186	1.706148899	1.764191022
2016/7/3	29.2	2.436685022	2.011747397	1.895409914	1.68891637
2016/7/4	27.8	1.96122426	1.65873122	1.638352896	1.631420723
2016/7/5	21.7	1.405971716	1.364584967	1.290066787	1.339519203
2016/7/6	23.1	1.213186416	1.319084765	1.174461123	1.403304128
2016/7/7	27.4	2.025808341	1.620705135	1.557192055	1.578122764
2016/7/8	25.3	1.73546342	1.604032408	1.440993344	1.547787311
2016/7/9	22.4	1.348126589	1.370482529	1.27070585	1.272739642
2016/7/10	25.6	1.944652801	1.625784039	1.537230248	1.404655063
2016/7/11	28	1.961130895	1.633189013	1.629362439	1.579163654
2016/7/12	27.1	2.075796399	1.656510774	1.598186024	1.799219063
2016/7/13	25.1	1.823474403	1.558583614	1.362505188	1.645617932
2016/7/14	25.9	1.761514614	1.530062772	1.371873543	1.531558401
2016/7/15	22.2	1.41441576	1.312831176	1.235668478	1.306253215
2016/7/16	24.1	1.615282183	1.411505069	1.335645481	1.522469349
2016/7/17	25.9	1.677611459	1.631654502	1.575793905	1.3633957
2016/7/18	28.7	2.40820508	1.855810159	1.71745129	1.638708539
2016/7/19	27.3	1.83389139	1.588962742	1.570310456	1.6313558
2016/7/20	26.3	1.906943693	1.623198165	1.502292996	1.620088722
2016/7/21	21.8	1.31792742	1.347434597	1.147784606	1.286372122
2016/7/22	21.4	0.956735225	1.128006176	0.972562957	1.203378446
2016/7/23	22.4	1.337166782	1.384042786	1.221822244	1.404202084
2016/7/24	23.9	1.580597842	1.585643698	1.36916076	1.453461143
2016/7/25	24.7	1.328362011	1.462788858	1.295111956	1.422360576
2016/7/26	23.8	1.286674225	1.400035821	1.263342521	1.419670968
2016/7/27	24.5	1.315006122	1.460084132	1.27633259	1.457634015
2016/7/28	26.5	1.724811817	1.650893914	1.433819681	1.665415914
2016/7/29	27.2	2.048984816	1.842691155	1.639268631	1.752921021
2016/7/30	27.2	2.493151971	2.102148967	1.882702507	2.113974414
2016/7/31	27.5	2.343286414	2.20176934	1.82264303	1.70047857
2016/8/1	27.4	1.748042549	1.62249389	1.489460803	1.634748288
2016/8/2	25.9	1.817168602	1.616167462	1.446020704	1.66485394
2016/8/3	26.8	2.042631041	1.638178537	1.58808283	1.747755202
2016/8/4	28.1	2.182177588	1.835865498	1.69611677	1.970942812
2016/8/5	28.7	2.69033457	1.972294761	1.925989965	1.907097155
2016/8/6	29.1	2.825487938	2.079250383	2.046269692	1.948964397
2016/8/7	28.6	2.71481598	1.994175572	1.964657541	1.837448173
2016/8/8	28.5	2.280907432	1.85072485	1.708815755	1.778864672
2016/8/9	31.9	2.664392575	2.007785381	1.814040884	1.925150788
2016/8/10	29.1	2.601417719	2.028714496	1.89314104	1.902965659
2016/8/11	27.3	2.254008246	1.907341674	1.620777799	1.68434806
2016/8/12	26.7	2.057767083	1.805311703	1.667227029	1.53172255
2016/8/13	26.5	2.077347028	1.81412301	1.613805223	1.484050836
2016/8/14	26	2.288347289	1.7792866	1.608857158	1.352222748
2016/8/15	26.6	2.129923673	1.691443873	1.531160493	1.335079457
2016/8/16	26.9	1.878357222	1.491068394	1.3931024	1.323771061
2016/8/17	28.7	2.311987357	1.543902857	1.490122622	1.501025282
2016/8/18	26.9	2.080953082	1.512978159	1.375545716	1.3463404
2016/8/19	27.6	1.935236898	1.540927038	1.417265368	1.528473016
2016/8/20	25.7	1.942007535	1.560643023	1.40495607	1.325301805
2016/8/21	27.9	2.30136706	1.605694808	1.594443017	1.467711923
2016/8/22	25.7	1.569186264	1.219926406	1.152523932	1.020186639
2016/8/23	26.8	1.758805132	1.382403077	1.279087143	1.431085259
2016/8/24	26.5	1.916708659	1.52015394	1.413907505	1.546141137
2016/8/25	28	2.287348088	1.76808235	1.596594602	1.775286967
2016/8/26	28.3	2.574425526	1.993224609	1.82863811	1.9007622
2016/8/27	24.3	1.947604919	1.56697496	1.4035708	1.370908919
2016/8/28	22.6	1.401488559	1.291625528	1.093772053	1.179003505
2016/8/29	25.6	1.420944078	1.210406346	1.1285513	1.313710395
2016/8/30	25.1	1.385657589	1.305898792	1.085304742	1.321898713
2016/8/31	26.8	1.767904523	1.578336294	1.358014948	1.610743097
2016/9/1	27	1.799436038	1.66577307	1.380868778	1.739786144
2016/9/2	26.7	1.861397886	1.700085109	1.4757819	1.849842496
2016/9/3	27.2	2.278595237	1.732480882	1.608063991	1.797393053
2016/9/4	26.7	2.212492239	1.738847026	1.721281978	1.521075759
2016/9/5	28.4	2.131054289	1.521255029	1.528817852	1.558231789
2016/9/6	28.8	2.269629934	1.764498756	1.634141233	1.785439613
2016/9/7	27.1	2.017112755	1.694827274	1.474801546	1.59594561
2016/9/8	26.4	1.814612729	1.548284686	1.351808365	1.500526069
2016/9/9	27	1.709041989	1.564588256	1.394144283	1.68632782
2016/9/10	26.6	2.362964211	1.809853872	1.647354128	1.84333446
2016/9/11	23.2	1.63566554	1.504520879	1.459360755	1.32534203
2016/9/12	24.7	1.26760593	1.223979426	1.204430494	1.366172055
2016/9/13	22.6	1.152455188	1.104737127	1.054957459	1.186852348
2016/9/14	23.1	1.136352341	1.100169897	0.974718636	1.338876894
2016/9/15	24.1	1.204994078	1.250531986	1.136639709	1.349123927
2016/9/16	22.9	1.275061677	1.21745597	1.133470383	1.358957719
2016/9/17	25.3	1.736978174	1.452130366	1.353641649	1.653372695
2016/9/18	24.6	1.500887764	1.416802368	1.372715386	1.300013646
2016/9/19	21.3	1.157921862	1.143571656	1.109501083	1.026650934
2016/9/20	19.1	0.688715439	0.732500623	0.782038338	0.871736459
2016/9/21	20.1	0.82210666	0.847822761	0.807061808	1.035230767
2016/9/22	19.4	0.827818729	0.858483637	0.776608195	0.965346859
2016/9/23	20.8	0.781272448	0.864838082	0.875981158	1.056272361
2016/9/24	21.8	1.04478948	1.02874631	0.961898592	1.126604477
2016/9/25	23.6	1.406717049	1.28728599	1.282050752	1.33118301
2016/9/26	25.4	1.344101272	1.3651422	1.350795531	1.424444348
2016/9/27	25.6	1.621386374	1.422282852	1.320938248	1.594934584
2016/9/28	26.5	1.758170184	1.510104331	1.419425333	1.633610719
2016/9/29	24.6	1.499469026	1.351725301	1.22698298	1.529382455
2016/9/30	21.4	1.298180992	1.265178231	1.177338403	1.434395003
2016/10/1	19.7	1.163988494	1.216651614	1.178469799	1.338241832
2016/10/2	23.1	1.589585894	1.408965534	1.381278608	1.59102169
2016/10/3	22.7	1.159954218	1.244982988	1.260390092	1.286801003
2016/10/4	24.9	1.828451853	1.437151329	1.30252896	1.584548236
2016/10/5	24	1.474730933	1.465384881	1.360223696	1.448315623
2016/10/6	26	1.415634418	1.407344665	1.31676913	1.61761483
2016/10/7	21.4	1.598564266	1.459136672	1.345948197	1.47683456
2016/10/8	21.2	1.107205216	1.082001971	1.093686509	1.127896295
2016/10/9	22.3	1.091353424	1.14974367	1.076404472	1.097554936
2016/10/10	18.4	1.264801967	1.417346119	1.388224367	1.423522284
2016/10/11	17.6	0.832859207	0.909336863	0.948786939	1.024748071
2016/10/12	17.9	1.409763424	1.194885083	1.07888122	1.423280368
2016/10/13	16.5	0.82877781	0.914530024	0.937636338	0.940543029
2016/10/14	15.6	0.825352495	0.890031101	0.891733	1.031270627
2016/10/15	16.7	1.109956838	1.076210756	1.077769306	1.158672533
2016/10/16	17.4	1.191494534	1.215850716	1.244039279	1.164803361
2016/10/17	17.5	0.928584508	0.97136024	1.041779274	0.893075192
2016/10/18	20.9	1.015055989	0.985457864	1.036192016	1.179731823
2016/10/19	20.8	1.19183232	1.143323975	1.192033389	1.264352184
2016/10/20	21.9	1.191286618	1.178239681	1.187128394	1.319803111
2016/10/21	18.2	1.156677329	1.124346871	1.129268607	1.151472833
2016/10/22	16.7	1.023330983	1.030389017	1.094581063	1.043182885
2016/10/23	18.1	1.091398821	1.059986627	1.159461827	1.014515904
2016/10/24	14.9	0.846476089	0.855120981	1.030895891	0.906344797
2016/10/25	14	0.813939941	0.787278601	0.936396242	0.85078468
2016/10/26	19.1	0.855630154	0.935997701	1.03051434	1.139909214
2016/10/27	19	1.090123722	1.153865675	1.165149136	1.083612949
2016/10/28	12.2	0.731106497	0.783225217	0.915386021	0.784748949
2016/10/29	15.5	0.8354014	0.739018412	0.824412865	0.824616739
2016/10/30	11.9	0.845906281	0.835382959	0.880015758	0.672589093
2016/10/31	14.3	0.639672765	0.727556646	0.858248192	0.753971118
2016/11/1	13.4	0.597390557	0.64291976	0.724020547	0.713313113
2016/11/2	10.9	0.597195255	0.590384563	0.710032069	0.663425437
2016/11/3	12.9	0.72056135	0.747350288	0.767878345	0.764711088
2016/11/4	14	0.717838573	0.737650461	0.903821992	0.772851379
2016/11/5	14.6	0.906324836	0.852120726	0.957652884	0.870863898
2016/11/6	14.8	1.040217675	0.866670565	0.995322949	0.790553724
2016/11/7	11	0.687975417	0.63911898	0.836105513	0.61031063
2016/11/8	9.9	0.576452526	0.542516295	0.660326419	0.572629702
2016/11/9	10.4	0.557214555	0.515944184	0.634919363	0.554656349
2016/11/10	9.6	0.514480851	0.483245357	0.622956598	0.544413274
2016/11/11	9	0.539688698	0.5284041	0.581517585	0.515859379
2016/11/12	13.6	0.744925293	0.6712718	0.798761285	0.753570092
2016/11/13	13.6	0.895113981	0.870066416	1.055789272	0.790701433
2016/11/14	13.7	0.699668024	0.725770501	0.854626045	0.665634658
2016/11/15	15.3	0.731713193	0.679882568	0.786066347	0.749857741
2016/11/16	12.5	0.653061226	0.643793601	0.794429867	0.725572931
2016/11/17	12.6	0.67865119	0.637719484	0.80602958	0.791688371
2016/11/18	11.3	0.643512941	0.627907923	0.796844335	0.744654696
2016/11/19	9.8	0.569929488	0.58930417	0.741895917	0.564607152
2016/11/20	13.6	0.799554274	0.807318486	0.911134046	0.738950912
2016/11/21	12.6	0.76999144	0.586756333	0.85370327	0.609783871
2016/11/22	14	0.636276697	0.567019432	0.735629121	0.694906573
2016/11/23	11.4	0.65879826	0.618869878	0.712554802	0.611513518
2016/11/24	2.8	0.532485746	0.417648148	0.607982082	0.42222326
2016/11/25	5.6	0.43416063	0.372469528	0.524666388	0.478372428
2016/11/26	8.3	0.65964195	0.517972935	0.634618943	0.561517048
2016/11/27	10.6	0.677550261	0.547385659	0.762815898	0.514451131
2016/11/28	11.1	0.562451739	0.479275491	0.672118953	0.491337935
2016/11/29	10.5	0.547931396	0.440134397	0.58989662	0.542939512
2016/11/30	8.8	0.583644178	0.469830744	0.634951746	0.531421169
2016/12/1	10	0.540450863	0.50465546	0.63226141	0.593689011
2016/12/2	11.5	0.579914727	0.540121058	0.676809779	0.655190826
2016/12/3	10.8	0.742182118	0.644135179	0.79635313	0.703560174
2016/12/4	11.6	0.859465299	0.759004344	0.881838139	0.707671475
2016/12/5	12.7	0.729613122	0.617924946	0.850723574	0.666057664
2016/12/6	10.8	0.649271977	0.581545739	0.733204702	0.661191677
2016/12/7	7.5	0.555050873	0.504102631	0.621787982	0.56171912
2016/12/8	8.6	0.591575201	0.502980265	0.642250069	0.563001441
2016/12/9	11.1	0.588033771	0.56242576	0.703730401	0.624820925
2016/12/10	8.5	0.682941326	0.578632508	0.687469438	0.582661249
2016/12/11	6.8	0.683002201	0.535314591	0.669931585	0.511033234
2016/12/12	7	0.559113718	0.480212812	0.637398083	0.494569934
2016/12/13	9.4	0.569195435	0.484165112	0.633193439	0.551173073
2016/12/14	8.1	0.541202697	0.483693626	0.623124651	0.520830256
2016/12/15	6.2	0.540550561	0.448946989	0.600092865	0.50066731
2016/12/16	4.8	0.521947563	0.422923811	0.575380745	0.45421655
2016/12/17	6.7	0.63095931	0.483588969	0.635922736	0.539049516
2016/12/18	8.2	0.869960066	0.731754189	0.825044162	0.585753419
2016/12/19	10	0.676320997	0.584913417	0.72297777	0.61029978
2016/12/20	9.6	0.680572544	0.554686892	0.716249816	0.646510596
2016/12/21	10.5	0.715972503	0.584803408	0.725796199	0.705744254
2016/12/22	14.6	0.781260755	0.659489857	0.781630325	0.70712749
2016/12/23	14	0.865267949	0.728776513	0.823176845	0.780868589
2016/12/24	8.6	0.733041772	0.708213478	0.771495908	0.647032194
2016/12/25	6.6	0.665313541	0.621424883	0.703043305	0.550058811
2016/12/26	6.9	0.627360453	0.600769623	0.710355175	0.534966938
2016/12/27	11.1	0.634941685	0.492030414	0.676380204	0.564149305
2016/12/28	6	0.562798168	0.497414549	0.593596584	0.52823471
2016/12/29	4.3	0.565430034	0.449583383	0.594150012	0.467872827
2016/12/30	6	0.668797375	0.550844326	0.579884631	0.443895596
2016/12/31	6.3	0.549320991	0.54730705	0.591033288	0.425727341
2017/1/1	7.4	0.60319122	0.570246682	0.641912849	0.435680334
2017/1/2	7.2	0.610263898	0.599472404	0.67276677	0.451498611
2017/1/3	8	0.558936514	0.587336178	0.659269804	0.454749854
2017/1/4	8.5	0.647342303	0.658013335	0.712039802	0.486194115
2017/1/5	6.7	0.607382434	0.42317196	0.591013204	0.421513162
2017/1/6	4.5	0.474459603	0.448238283	0.532480787	0.437354291
2017/1/7	4.1	0.602280202	0.467544928	0.537152569	0.435273285
2017/1/8	3.9	0.5160018	0.443123997	0.52968957	0.391203463
2017/1/9	7.2	0.482116097	0.441004079	0.49169677	0.401215745
2017/1/10	8.1	0.551001935	0.518194958	0.598246009	0.504979747
2017/1/11	6.9	0.544959833	0.495809724	0.633599231	0.486899778
2017/1/12	6	0.516355827	0.472967104	0.573565437	0.506057791
2017/1/13	6.2	0.556426184	0.465379484	0.637673985	0.472810871
2017/1/14	2.4	0.552613227	0.375916328	0.535358108	0.399193558
2017/1/15	0.7	0.505260933	0.346396482	0.502444331	0.350625421
2017/1/16	3.2	0.426329837	0.372090718	0.521212635	0.346948623
2017/1/17	5.4	0.471300192	0.375919089	0.541081099	0.428056597
2017/1/18	5.8	0.548699563	0.399928339	0.562129595	0.475686783
2017/1/19	6.4	0.552668285	0.39887616	0.555599551	0.436754747
2017/1/20	3	0.485893362	0.355265553	0.504102138	0.393962407
2017/1/21	5.9	0.511782879	0.416674213	0.523116955	0.412127312
2017/1/22	6	0.682247833	0.505357465	0.611402863	0.478753875
2017/1/23	4	0.541892024	0.423489303	0.601718286	0.410383656
2017/1/24	2.5	0.433404989	0.338492912	0.48900517	0.386435111
2017/1/25	3.9	0.506065042	0.375463435	0.527987384	0.404022135
2017/1/26	4.6	0.527410302	0.399924304	0.552558784	0.456390939
2017/1/27	8.8	0.561855419	0.476961201	0.624861922	0.490344465
2017/1/28	8.4	0.762939681	0.609788848	0.759373576	0.621965918
2017/1/29	8	0.822666763	0.685762289	0.784429261	0.572476498
2017/1/30	11.2	0.645314844	0.548293425	0.742715694	0.547296901
2017/1/31	5.9	0.58993354	0.455418701	0.615673343	0.507521648
2017/2/1	6	0.508343636	0.441189711	0.563962165	0.52721619
2017/2/2	4.5	0.504270927	0.428347526	0.5750384	0.448203751
2017/2/3	7.4	0.532718687	0.447680958	0.581026636	0.511609086
2017/2/4	8.2	0.731758213	0.588952158	0.736456296	0.618638316
2017/2/5	7.2	0.729443433	0.521929675	0.669863801	0.532883162
2017/2/6	8.7	0.530609964	0.466435149	0.610660746	0.508491055
2017/2/7	5.6	0.562224372	0.397984	0.57380918	0.466759142
2017/2/8	6.3	0.506965704	0.4235232	0.542352047	0.473229606
2017/2/9	2.4	0.49892403	0.37416036	0.530218034	0.403246239
2017/2/10	4.3	0.407009178	0.348137985	0.484121802	0.392620991
2017/2/11	4.1	0.575633118	0.438859478	0.547157636	0.450778061
2017/2/12	5	0.615327819	0.556756958	0.605102911	0.45325498
2017/2/13	6.3	0.517337093	0.448645495	0.541423316	0.450976789
2017/2/14	6.1	0.461119709	0.420510593	0.575385574	0.462182159
2017/2/15	6.5	0.527054896	0.494799538	0.582457283	0.524163016
2017/2/16	7.3	0.54320072	0.502215865	0.646557661	0.557757657
2017/2/17	13.2	0.597370248	0.591708362	0.716887014	0.651715894
2017/2/18	8.1	0.723389864	0.597460888	0.674407932	0.594911767
2017/2/19	6.2	0.668539508	0.561445096	0.649278654	0.547019673
2017/2/20	9.9	0.61801628	0.529707888	0.644763248	0.575654409
2017/2/21	6.1	0.600325749	0.415834231	0.564533256	0.524965997
2017/2/22	7	0.474698216	0.40069638	0.555924977	0.502648567
2017/2/23	12.4	0.54491172	0.463655939	0.593822403	0.590731658
2017/2/24	7.4	0.578549014	0.47179059	0.584555905	0.533116072
2017/2/25	7.5	0.741541063	0.574801294	0.616993818	0.575684377
2017/2/26	8.6	0.770182605	0.651093681	0.689673993	0.652726506
2017/2/27	6.2	0.603909626	0.464456892	0.625588333	0.507935861
2017/2/28	5.5	0.506399233	0.419203902	0.537553336	0.519958001
2017/3/1	6.4	0.531977036	0.41317297	0.534620327	0.469003143
2017/3/2	6.8	0.489061432	0.398693723	0.496436385	0.448744614
2017/3/3	8.7	0.477541908	0.411781268	0.500741236	0.512189641
2017/3/4	8.7	0.677393394	0.551095696	0.550930538	0.564957015
2017/3/5	10.4	0.772013657	0.668635081	0.667169426	0.648705391
2017/3/6	9.3	0.576682388	0.524496577	0.589730439	0.562669785
2017/3/7	6.6	0.505961297	0.431499789	0.481575916	0.489815836
2017/3/8	5.5	0.534535085	0.456791658	0.47594278	0.525064507
2017/3/9	7.5	0.518671771	0.523084517	0.53491043	0.585412832
2017/3/10	8.6	0.616982589	0.509778352	0.569868467	0.601921699
2017/3/11	7.9	0.691329875	0.566533243	0.548761708	0.595618241
2017/3/12	7.6	0.707521465	0.600688322	0.597823612	0.585820073
2017/3/13	8.8	0.53808556	0.485328625	0.507440579	0.51872442
2017/3/14	8.1	0.498088721	0.433634697	0.487344626	0.480607427
2017/3/15	5.4	0.474773317	0.406224874	0.444414179	0.437716113
2017/3/16	8.2	0.598241459	0.464364114	0.470274603	0.54231937
2017/3/17	9.5	0.637917248	0.532768629	0.536504034	0.622646864
2017/3/18	10.3	0.846381703	0.642523477	0.573588612	0.738574613
2017/3/19	12.2	0.902992727	0.725117964	0.697955853	0.731202844
2017/3/20	12.6	0.886311694	0.759390375	0.682805052	0.741680915
2017/3/21	9.1	0.556275676	0.472655063	0.57968419	0.536419368
2017/3/22	9.8	0.532994891	0.497126626	0.482318966	0.566948559
2017/3/23	9.7	0.652354918	0.596537526	0.548599959	0.576391267
2017/3/24	8.5	0.628140626	0.541616198	0.507831529	0.536465105
2017/3/25	7.8	0.755852537	0.636206978	0.504737352	0.539528679
2017/3/26	5.9	0.502833915	0.580763672	0.523793872	0.405883608
2017/3/27	5	0.463625938	0.453375262	0.431190042	0.402589808
2017/3/28	8.6	0.552574651	0.615684046	0.474650852	0.476238844
2017/3/29	9.1	0.639891112	0.702278715	0.524026629	0.562031282
2017/3/30	11.9	0.70039202	0.843535277	0.598732829	0.649402115
2017/3/31	8.8	0.626417261	0.591336624	0.515220324	0.485529323
2017/4/1	6.3	0.718758031	0.597609392	0.646973632	0.749263524
2017/4/2	8.7	0.898891509	0.815066989	0.850181533	0.81338302
2017/4/3	9.9	1.264403927	0.971214925	1.13745259	0.954635195
2017/4/4	11.2	0.979758435	0.736565575	0.869582714	0.924823178
2017/4/5	14.7	1.086289844	1.044478311	1.002634159	1.126882402
2017/4/6	16.7	1.220760054	0.916601525	0.999646012	1.194787552
2017/4/7	17.5	1.033502516	0.817369855	0.86073732	1.279609837
2017/4/8	15.3	0.934907198	0.890309113	0.883215581	1.348402249
2017/4/9	13.8	0.822692924	0.695536013	0.814756358	1.12167713
2017/4/10	10.4	0.823624491	0.628052866	0.795335074	0.975278833
2017/4/11	8.5	0.770327493	0.514969376	0.661044035	0.755119456
2017/4/12	14.3	0.611110538	0.593082717	0.716139924	0.695495422
2017/4/13	12.3	0.865265131	0.740598793	0.885838765	0.921451581
2017/4/14	15	0.924730699	0.857067212	0.923480635	0.791319762
2017/4/15	18.6	0.958597397	0.887693423	1.024939872	1.027035807
2017/4/16	18.9	1.536638355	1.42175506	1.512863766	1.080034947
2017/4/17	18.3	1.295967462	1.207295455	1.325161437	0.990362294
2017/4/18	20	0.879764666	0.81445675	0.883616872	0.941326259
2017/4/19	18	1.217501137	0.866627059	0.987341849	0.997637846
2017/4/20	15.7	1.17438034	0.947304433	1.009258393	0.738498073
2017/4/21	15.6	0.85716046	0.830081993	0.891805643	0.811845099
2017/4/22	14.3	0.962153454	0.92074976	0.945956901	0.738734677
2017/4/23	13.6	0.996718358	0.79472071	0.926978919	0.749559278
2017/4/24	14.5	0.921193575	0.925189196	1.041277713	0.762099253
2017/4/25	16	1.009828697	0.791364904	0.843803992	0.605763618
2017/4/26	16.9	0.981085151	0.753760314	0.84824991	0.747074943
2017/4/27	14.7	0.854487508	0.729855952	0.732301315	0.744117402
2017/4/28	15.9	0.972823951	0.94421471	0.857017799	0.699044472
2017/4/29	16.2	0.85376435	0.711244724	0.875378483	0.702002013
2017/4/30	17.8	0.955967898	0.968912268	1.149194114	0.575005188
